"ID","METEROLOGICAL_PROVINCE","MONTH","CLIMATE","VALUE","UNIT","YEAR"
13,"Madras Presidency","June","Temperature",85.4,"ºF",1919
14,"Lower Burma","June","Temperature",81.1,"ºF",1919
15,"Upper Burma","June","Temperature",84.4,"ºF",1919
16,"Jammu And Kashmir","June","Temperature",71.3,"ºF",1919
18,"Baluchistan Agency","June","Temperature",84.8,"ºF",1919
1,"Assam","June","Rainfall",15.64,"in",1919
2,"Bengal","June","Rainfall",14.3,"in",1919
3,"Bihar And Orissa","June","Rainfall",10.38,"in",1919
4,"United Province Of Agra And Oudh","June","Rainfall",1.98,"in",1919
5,"Punjab","June","Rainfall",0.29,"in",1919
17,"North West Frontier Province","June","Rainfall",0.2,"in",1919
6,"Sindh","June","Rainfall",0.09,"in",1919
7,"Rajputana Agency","June","Rainfall",0.82,"in",1919
8,"Bombay Presidency","June","Rainfall",8.67,"in",1919
9,"Central India Agency","June","Rainfall",3.48,"in",1919
10,"Central Province And Berar","June","Rainfall",13.13,"in",1919
11,"Hyderabad","June","Rainfall",6.7,"in",1919
12,"Mysore","June","Rainfall",5.38,"in",1919
13,"Madras Presidency","June","Rainfall",6.98,"in",1919
14,"Lower Burma","June","Rainfall",34.24,"in",1919
15,"Upper Burma","June","Rainfall",6.19,"in",1919
16,"Jammu And Kashmir","June","Rainfall",1.46,"in",1919
18,"Baluchistan Agency","June","Rainfall",0,"in",1919
1,"Assam","July","Temperature",82.9,"ºF",1919
2,"Bengal","July","Temperature",88,"ºF",1919
3,"Bihar And Orissa","July","Temperature",83.3,"ºF",1919
4,"United Province Of Agra And Oudh","July","Temperature",84.6,"ºF",1919
5,"Punjab","July","Temperature",90.3,"ºF",1919
17,"North West Frontier Province","July","Temperature",95,"ºF",1919
6,"Sindh","July","Temperature",90.8,"ºF",1919
7,"Rajputana Agency","July","Temperature",87.4,"ºF",1919
8,"Bombay Presidency","July","Temperature",80.4,"ºF",1919
9,"Central India Agency","July","Temperature",80.4,"ºF",1919
10,"Central Province And Berar","July","Temperature",79.8,"ºF",1919
11,"Hyderabad","July","Temperature",81.8,"ºF",1919
12,"Mysore","July","Temperature",74.6,"ºF",1919
13,"Madras Presidency","July","Temperature",83.8,"ºF",1919
14,"Lower Burma","July","Temperature",80.1,"ºF",1919
15,"Upper Burma","July","Temperature",82.2,"ºF",1919
16,"Jammu And Kashmir","July","Temperature",93.9,"ºF",1919
18,"Baluchistan Agency","July","Temperature",95,"ºF",1919
1,"Assam","July","Rainfall",17.5,"in",1919
2,"Bengal","July","Rainfall",18.26,"in",1919
3,"Bihar And Orissa","July","Rainfall",14.81,"in",1919
4,"United Province Of Agra And Oudh","July","Rainfall",13.19,"in",1919
5,"Punjab","July","Rainfall",7.13,"in",1919
17,"North West Frontier Province","July","Rainfall",2.95,"in",1919
6,"Sindh","July","Rainfall",5.29,"in",1919
7,"Rajputana Agency","July","Rainfall",9.06,"in",1919
8,"Bombay Presidency","July","Rainfall",14.77,"in",1919
9,"Central India Agency","July","Rainfall",16.63,"in",1919
10,"Central Province And Berar","July","Rainfall",13.55,"in",1919
11,"Hyderabad","July","Rainfall",5.24,"in",1919
12,"Mysore","July","Rainfall",6.43,"in",1919
13,"Madras Presidency","July","Rainfall",8.73,"in",1919
14,"Lower Burma","July","Rainfall",31.82,"in",1919
15,"Upper Burma","July","Rainfall",8.82,"in",1919
16,"Jammu And Kashmir","July","Rainfall",10.88,"in",1919
18,"Baluchistan Agency","July","Rainfall",1.61,"in",1919
1,"Assam","August","Temperature",84.9,"ºF",1919
2,"Bengal","August","Temperature",88.2,"ºF",1919
3,"Bihar And Orissa","August","Temperature",83.1,"ºF",1919
4,"United Province Of Agra And Oudh","August","Temperature",84.6,"ºF",1919
5,"Punjab","August","Temperature",86.8,"ºF",1919
17,"North West Frontier Province","August","Temperature",89.9,"ºF",1919
6,"Sindh","August","Temperature",88.2,"ºF",1919
7,"Rajputana Agency","August","Temperature",83.4,"ºF",1919
8,"Bombay Presidency","August","Temperature",79.8,"ºF",1919
9,"Central India Agency","August","Temperature",79,"ºF",1919
10,"Central Province And Berar","August","Temperature",78,"ºF",1919
11,"Hyderabad","August","Temperature",80.7,"ºF",1919
12,"Mysore","August","Temperature",73.9,"ºF",1919
13,"Madras Presidency","August","Temperature",84.1,"ºF",1919
14,"Lower Burma","August","Temperature",79.8,"ºF",1919
15,"Upper Burma","August","Temperature",82.2,"ºF",1919
16,"Jammu And Kashmir","August","Temperature",71.6,"ºF",1919
18,"Baluchistan Agency","August","Temperature",84.1,"ºF",1919
1,"Assam","August","Rainfall",10.64,"in",1919
2,"Bengal","August","Rainfall",13.76,"in",1919
3,"Bihar And Orissa","August","Rainfall",14,"in",1919
4,"United Province Of Agra And Oudh","August","Rainfall",12.13,"in",1919
5,"Punjab","August","Rainfall",6.59,"in",1919
17,"North West Frontier Province","August","Rainfall",4.12,"in",1919
6,"Sindh","August","Rainfall",0.91,"in",1919
7,"Rajputana Agency","August","Rainfall",11.95,"in",1919
8,"Bombay Presidency","August","Rainfall",11.53,"in",1919
9,"Central India Agency","August","Rainfall",28.41,"in",1919
10,"Central Province And Berar","August","Rainfall",16.65,"in",1919
11,"Hyderabad","August","Rainfall",4.17,"in",1919
12,"Mysore","August","Rainfall",3.97,"in",1919
13,"Madras Presidency","August","Rainfall",6.2,"in",1919
14,"Lower Burma","August","Rainfall",38.85,"in",1919
15,"Upper Burma","August","Rainfall",9.75,"in",1919
16,"Jammu And Kashmir","August","Rainfall",9.17,"in",1919
18,"Baluchistan Agency","August","Rainfall",0.82,"in",1919
1,"Assam","September","Temperature",80.7,"ºF",1919
2,"Bengal","September","Temperature",82.3,"ºF",1919
3,"Bihar And Orissa","September","Temperature",82.7,"ºF",1919
4,"United Province Of Agra And Oudh","September","Temperature",83.8,"ºF",1919
5,"Punjab","September","Temperature",85.2,"ºF",1919
17,"North West Frontier Province","September","Temperature",85.6,"ºF",1919
6,"Sindh","September","Temperature",85,"ºF",1919
7,"Rajputana Agency","September","Temperature",82.7,"ºF",1919
8,"Bombay Presidency","September","Temperature",80.8,"ºF",1919
9,"Central India Agency","September","Temperature",79.8,"ºF",1919
10,"Central Province And Berar","September","Temperature",79.8,"ºF",1919
11,"Hyderabad","September","Temperature",81,"ºF",1919
12,"Mysore","September","Temperature",75.2,"ºF",1919
13,"Madras Presidency","September","Temperature",83.3,"ºF",1919
14,"Lower Burma","September","Temperature",81,"ºF",1919
15,"Upper Burma","September","Temperature",81.1,"ºF",1919
16,"Jammu And Kashmir","September","Temperature",61.9,"ºF",1919
18,"Baluchistan Agency","September","Temperature",74.7,"ºF",1919
1,"Assam","September","Rainfall",16.6,"in",1919
2,"Bengal","September","Rainfall",11.99,"in",1919
3,"Bihar And Orissa","September","Rainfall",7.96,"in",1919
4,"United Province Of Agra And Oudh","September","Rainfall",7.28,"in",1919
5,"Punjab","September","Rainfall",1.35,"in",1919
17,"North West Frontier Province","September","Rainfall",1.3,"in",1919
6,"Sindh","September","Rainfall",0,"in",1919
7,"Rajputana Agency","September","Rainfall",1.78,"in",1919
8,"Bombay Presidency","September","Rainfall",7.04,"in",1919
9,"Central India Agency","September","Rainfall",3.21,"in",1919
10,"Central Province And Berar","September","Rainfall",4.18,"in",1919
11,"Hyderabad","September","Rainfall",6.91,"in",1919
12,"Mysore","September","Rainfall",8.96,"in",1919
13,"Madras Presidency","September","Rainfall",7.26,"in",1919
14,"Lower Burma","September","Rainfall",12.38,"in",1919
15,"Upper Burma","September","Rainfall",6.8,"in",1919
16,"Jammu And Kashmir","September","Rainfall",1.53,"in",1919
18,"Baluchistan Agency","September","Rainfall",0,"in",1919
1,"Assam","October","Temperature",78.4,"ºF",1919
2,"Bengal","October","Temperature",81.4,"ºF",1919
3,"Bihar And Orissa","October","Temperature",79.5,"ºF",1919
4,"United Province Of Agra And Oudh","October","Temperature",77.9,"ºF",1919
5,"Punjab","October","Temperature",77.9,"ºF",1919
17,"North West Frontier Province","October","Temperature",75.5,"ºF",1919
6,"Sindh","October","Temperature",81.1,"ºF",1919
7,"Rajputana Agency","October","Temperature",80.7,"ºF",1919
8,"Bombay Presidency","October","Temperature",80.7,"ºF",1919
9,"Central India Agency","October","Temperature",76,"ºF",1919
10,"Central Province And Berar","October","Temperature",76.9,"ºF",1919
11,"Hyderabad","October","Temperature",79.1,"ºF",1919
12,"Mysore","October","Temperature",75.3,"ºF",1919
13,"Madras Presidency","October","Temperature",82.1,"ºF",1919
14,"Lower Burma","October","Temperature",82.3,"ºF",1919
15,"Upper Burma","October","Temperature",81.4,"ºF",1919
16,"Jammu And Kashmir","October","Temperature",54.7,"ºF",1919
18,"Baluchistan Agency","October","Temperature",63.5,"ºF",1919
1,"Assam","October","Rainfall",6.85,"in",1919
2,"Bengal","October","Rainfall",3.69,"in",1919
3,"Bihar And Orissa","October","Rainfall",2.83,"in",1919
4,"United Province Of Agra And Oudh","October","Rainfall",1.13,"in",1919
5,"Punjab","October","Rainfall",0.02,"in",1919
17,"North West Frontier Province","October","Rainfall",0,"in",1919
6,"Sindh","October","Rainfall",0,"in",1919
7,"Rajputana Agency","October","Rainfall",0.01,"in",1919
8,"Bombay Presidency","October","Rainfall",2.54,"in",1919
9,"Central India Agency","October","Rainfall",1.44,"in",1919
10,"Central Province And Berar","October","Rainfall",3.83,"in",1919
11,"Hyderabad","October","Rainfall",2.88,"in",1919
12,"Mysore","October","Rainfall",2.99,"in",1919
13,"Madras Presidency","October","Rainfall",6.67,"in",1919
14,"Lower Burma","October","Rainfall",6.16,"in",1919
15,"Upper Burma","October","Rainfall",2.9,"in",1919
16,"Jammu And Kashmir","October","Rainfall",0.08,"in",1919
18,"Baluchistan Agency","October","Rainfall",0,"in",1919
1,"Assam","November","Temperature",72.4,"ºF",1919
2,"Bengal","November","Temperature",74.3,"ºF",1919
3,"Bihar And Orissa","November","Temperature",72.5,"ºF",1919
4,"United Province Of Agra And Oudh","November","Temperature",68.8,"ºF",1919
5,"Punjab","November","Temperature",64.9,"ºF",1919
17,"North West Frontier Province","November","Temperature",61.7,"ºF",1919
6,"Sindh","November","Temperature",72.6,"ºF",1919
7,"Rajputana Agency","November","Temperature",70.7,"ºF",1919
8,"Bombay Presidency","November","Temperature",78.1,"ºF",1919
9,"Central India Agency","November","Temperature",69.7,"ºF",1919
10,"Central Province And Berar","November","Temperature",78,"ºF",1919
11,"Hyderabad","November","Temperature",76.7,"ºF",1919
12,"Mysore","November","Temperature",72.4,"ºF",1919
13,"Madras Presidency","November","Temperature",78.9,"ºF",1919
14,"Lower Burma","November","Temperature",79.9,"ºF",1919
15,"Upper Burma","November","Temperature",75.8,"ºF",1919
16,"Jammu And Kashmir","November","Temperature",43.9,"ºF",1919
18,"Baluchistan Agency","November","Temperature",56.7,"ºF",1919
1,"Assam","November","Rainfall",1.74,"in",1919
2,"Bengal","November","Rainfall",1.5,"in",1919
3,"Bihar And Orissa","November","Rainfall",1.13,"in",1919
4,"United Province Of Agra And Oudh","November","Rainfall",0.09,"in",1919
5,"Punjab","November","Rainfall",0.08,"in",1919
17,"North West Frontier Province","November","Rainfall",0,"in",1919
6,"Sindh","November","Rainfall",0.08,"in",1919
7,"Rajputana Agency","November","Rainfall",0.5,"in",1919
8,"Bombay Presidency","November","Rainfall",1.39,"in",1919
9,"Central India Agency","November","Rainfall",0.41,"in",1919
10,"Central Province And Berar","November","Rainfall",0.72,"in",1919
11,"Hyderabad","November","Rainfall",3.13,"in",1919
12,"Mysore","November","Rainfall",5.51,"in",1919
13,"Madras Presidency","November","Rainfall",9.88,"in",1919
14,"Lower Burma","November","Rainfall",5.59,"in",1919
15,"Upper Burma","November","Rainfall",2.44,"in",1919
16,"Jammu And Kashmir","November","Rainfall",0.02,"in",1919
18,"Baluchistan Agency","November","Rainfall",0,"in",1919
1,"Assam","December","Temperature",64.7,"ºF",1919
2,"Bengal","December","Temperature",66.5,"ºF",1919
3,"Bihar And Orissa","December","Temperature",64.8,"ºF",1919
4,"United Province Of Agra And Oudh","December","Temperature",60.5,"ºF",1919
5,"Punjab","December","Temperature",55.6,"ºF",1919
17,"North West Frontier Province","December","Temperature",52.1,"ºF",1919
6,"Sindh","December","Temperature",63.8,"ºF",1919
7,"Rajputana Agency","December","Temperature",61.9,"ºF",1919
8,"Bombay Presidency","December","Temperature",71.5,"ºF",1919
9,"Central India Agency","December","Temperature",62,"ºF",1919
10,"Central Province And Berar","December","Temperature",66.2,"ºF",1919
11,"Hyderabad","December","Temperature",71.6,"ºF",1919
12,"Mysore","December","Temperature",71,"ºF",1919
13,"Madras Presidency","December","Temperature",76.9,"ºF",1919
14,"Lower Burma","December","Temperature",76.3,"ºF",1919
15,"Upper Burma","December","Temperature",67.8,"ºF",1919
16,"Jammu And Kashmir","December","Temperature",32.9,"ºF",1919
18,"Baluchistan Agency","December","Temperature",47.4,"ºF",1919
1,"Assam","December","Rainfall",0.18,"in",1919
2,"Bengal","December","Rainfall",0,"in",1919
3,"Bihar And Orissa","December","Rainfall",0.02,"in",1919
4,"United Province Of Agra And Oudh","December","Rainfall",0.44,"in",1919
5,"Punjab","December","Rainfall",1.23,"in",1919
17,"North West Frontier Province","December","Rainfall",2.66,"in",1919
6,"Sindh","December","Rainfall",0.14,"in",1919
7,"Rajputana Agency","December","Rainfall",0.29,"in",1919
8,"Bombay Presidency","December","Rainfall",0.07,"in",1919
9,"Central India Agency","December","Rainfall",0.06,"in",1919
10,"Central Province And Berar","December","Rainfall",0.05,"in",1919
11,"Hyderabad","December","Rainfall",0.38,"in",1919
12,"Mysore","December","Rainfall",0.17,"in",1919
13,"Madras Presidency","December","Rainfall",8.1,"in",1919
14,"Lower Burma","December","Rainfall",1,"in",1919
15,"Upper Burma","December","Rainfall",0.63,"in",1919
16,"Jammu And Kashmir","December","Rainfall",4.16,"in",1919
18,"Baluchistan Agency","December","Rainfall",0.73,"in",1919
19,"Burma","January","Humidity",84,"%",1919
1,"Assam","January","Humidity",92,"%",1919
2,"Bengal","January","Humidity",86,"%",1919
3,"Bihar And Orissa","January","Humidity",82,"%",1919
4,"United Province Of Agra And Oudh","January","Humidity",80,"%",1919
5,"Punjab","January","Humidity",79,"%",1919
17,"North West Frontier Province","January","Humidity",69,"%",1919
6,"Sindh","January","Humidity",57,"%",1919
7,"Rajputana Agency","January","Humidity",61,"%",1919
8,"Bombay Presidency","January","Humidity",60,"%",1919
9,"Central India Agency","January","Humidity",71,"%",1919
10,"Central Province And Berar","January","Humidity",70,"%",1919
11,"Hyderabad","January","Humidity",67,"%",1919
12,"Mysore","January","Humidity",75,"%",1919
13,"Madras Presidency","January","Humidity",82,"%",1919
19,"Burma","February","Humidity",78,"%",1919
1,"Assam","February","Humidity",83,"%",1919
2,"Bengal","February","Humidity",76,"%",1919
3,"Bihar And Orissa","February","Humidity",75,"%",1919
4,"United Province Of Agra And Oudh","February","Humidity",71,"%",1919
5,"Punjab","February","Humidity",76,"%",1919
17,"North West Frontier Province","February","Humidity",75,"%",1919
6,"Sindh","February","Humidity",56,"%",1919
7,"Rajputana Agency","February","Humidity",50,"%",1919
8,"Bombay Presidency","February","Humidity",57,"%",1919
9,"Central India Agency","February","Humidity",60,"%",1919
10,"Central Province And Berar","February","Humidity",63,"%",1919
11,"Hyderabad","February","Humidity",58,"%",1919
12,"Mysore","February","Humidity",66,"%",1919
13,"Madras Presidency","February","Humidity",77,"%",1919
19,"Burma","March","Humidity",72,"%",1919
1,"Assam","March","Humidity",73,"%",1919
2,"Bengal","March","Humidity",69,"%",1919
3,"Bihar And Orissa","March","Humidity",55,"%",1919
4,"United Province Of Agra And Oudh","March","Humidity",48,"%",1919
5,"Punjab","March","Humidity",58,"%",1919
17,"North West Frontier Province","March","Humidity",73,"%",1919
6,"Sindh","March","Humidity",55,"%",1919
7,"Rajputana Agency","March","Humidity",42,"%",1919
8,"Bombay Presidency","March","Humidity",59,"%",1919
9,"Central India Agency","March","Humidity",43,"%",1919
10,"Central Province And Berar","March","Humidity",43,"%",1919
11,"Hyderabad","March","Humidity",45,"%",1919
12,"Mysore","March","Humidity",62,"%",1919
13,"Madras Presidency","March","Humidity",72,"%",1919
19,"Burma","April","Humidity",71,"%",1919
1,"Assam","April","Humidity",79,"%",1919
2,"Bengal","April","Humidity",77,"%",1919
3,"Bihar And Orissa","April","Humidity",57,"%",1919
4,"United Province Of Agra And Oudh","April","Humidity",42,"%",1919
5,"Punjab","April","Humidity",50,"%",1919
